order_id;customer_id;employee_id;order_date;required_date;shipped_date;ship_via;freight;ship_name;ship_address;ship_city;ship_region;ship_postal_code;ship_country
1386;WELLI;4;30.12.1994;27.01.1995;06.01.1995;1;55,23;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
1387;SEVES;6;30.12.1994;27.01.1995;07.01.1995;2;27,33;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;UK
1388;THEBI;2;30.12.1994;27.01.1995;09.01.1995;3;237,34;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
1389;VICTE;3;31.12.1994;28.01.1995;05.01.1995;2;22,11;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
1390;FRANS;4;31.12.1994;28.01.1995;30.01.1995;1;1,36;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
1391;OLDWO;2;01.01.1995;29.01.1995;09.01.1995;3;45,53;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
1392;WELLI;7;01.01.1995;29.01.1995;07.01.1995;1;4,87;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
1393;LAUGB;2;01.01.1995;29.01.1995;07.01.1995;3;4,33;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;BC;V3F 2K1;Canada
1394;LINOD;8;02.01.1995;30.01.1995;08.01.1995;1;31,22;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1395;REGGC;5;02.01.1995;30.01.1995;12.01.1995;1;59,78;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
1396;RICAR;1;05.01.1995;02.02.1995;09.01.1995;1;47,38;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
1397;VICTE;3;05.01.1995;02.02.1995;14.01.1995;3;130,94;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
1398;SAVEA;2;05.01.1995;02.02.1995;14.01.1995;3;14,62;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1399;GREAL;4;06.01.1995;03.02.1995;04.02.1995;2;719,78;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
1400;KOENE;3;06.01.1995;20.01.1995;13.01.1995;2;306,07;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
1401;MAGAA;7;07.01.1995;04.02.1995;12.01.1995;3;65,48;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
1402;CACTU;2;07.01.1995;04.02.1995;16.01.1995;3;19,76;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
1403;RATTC;3;07.01.1995;04.02.1995;13.01.1995;2;37,52;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
1404;SPLIR;1;08.01.1995;05.02.1995;15.01.1995;1;36,68;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
1405;TRAIH;6;08.01.1995;05.02.1995;16.01.1995;3;7;Trail's Head Gourmet Provisioners;722 DaVinci Blvd.;Kirkland;WA;98034;USA
1406;LILAS;5;09.01.1995;06.02.1995;13.01.1995;2;163,97;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
1407;FOLKO;8;09.01.1995;06.02.1995;30.01.1995;1;1,23;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1408;DRACD;1;09.01.1995;06.02.1995;14.01.1995;1;79,25;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
1409;BLONP;6;12.01.1995;09.02.1995;06.02.1995;1;7,09;Blondel père et fils;24, place Kléber;Strasbourg;;67000;France
1410;BONAP;1;12.01.1995;26.01.1995;06.02.1995;2;63,54;Bon app';12, rue des Bouchers;Marseille;;13008;France
1411;RANCH;9;13.01.1995;27.01.1995;04.02.1995;1;90,85;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
1412;ISLAT;9;13.01.1995;10.02.1995;23.01.1995;1;154,72;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
1413;TRADH;4;13.01.1995;24.02.1995;21.01.1995;2;81,83;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
1414;SANTG;3;14.01.1995;11.02.1995;23.01.1995;2;72,19;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
1415;LAMAI;2;14.01.1995;11.02.1995;19.01.1995;2;43,26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
1416;OTTIK;6;15.01.1995;12.02.1995;23.01.1995;2;71,49;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
1417;TRADH;1;15.01.1995;12.02.1995;19.01.1995;3;29,78;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
1418;ALFKI;1;15.01.1995;12.02.1995;21.01.1995;3;69,53;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
1419;ERNSH;7;16.01.1995;13.02.1995;21.01.1995;1;411,88;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1420;BERGS;9;16.01.1995;13.02.1995;23.01.1995;3;13,32;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1421;LINOD;3;19.01.1995;16.02.1995;23.01.1995;3;59,28;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1422;TRADH;3;19.01.1995;16.02.1995;22.01.1995;3;35,43;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
1423;LINOD;4;19.01.1995;02.03.1995;16.02.1995;2;2,71;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1424;SUPRD;5;20.01.1995;17.02.1995;29.01.1995;2;424,3;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
1425;TORTU;1;20.01.1995;17.02.1995;29.01.1995;3;54,42;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;5033;Mexico
1426;VICTE;4;21.01.1995;18.02.1995;26.01.1995;2;9,26;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
1427;PICCO;8;21.01.1995;18.02.1995;26.01.1995;2;25,22;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
1428;QUICK;8;21.01.1995;04.02.1995;30.01.1995;1;212,98;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1429;SUPRD;2;22.01.1995;05.03.1995;23.01.1995;3;56,46;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
1430;SAVEA;4;22.01.1995;05.02.1995;10.02.1995;3;487,57;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1431;CONSH;7;23.01.1995;20.02.1995;29.01.1995;2;38,24;Consolidated Holdings;Berkeley Gardens 12  Brewery;London;;WX1 6LT;UK
1432;KOENE;9;23.01.1995;20.02.1995;30.01.1995;2;0,56;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
1433;VICTE;1;23.01.1995;06.03.1995;30.01.1995;1;49,19;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
1434;RICAR;5;26.01.1995;23.02.1995;02.02.1995;1;160,55;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
1435;RATTC;8;26.01.1995;09.02.1995;30.01.1995;1;174,05;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
1436;BLAUS;9;27.01.1995;24.02.1995;03.02.1995;2;53,83;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany
1437;ERNSH;3;27.01.1995;24.02.1995;05.02.1995;2;100,22;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1438;OLDWO;3;27.01.1995;24.02.1995;04.02.1995;1;170,97;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
1439;ANTON;3;28.01.1995;25.02.1995;10.02.1995;2;58,43;Antonio Moreno Taquería;Mataderos  2312;México D.F.;;5023;Mexico
1440;BERGS;8;28.01.1995;25.02.1995;06.02.1995;2;188,85;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1441;LACOR;2;29.01.1995;26.02.1995;03.02.1995;1;52,51;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
1442;FRANK;1;29.01.1995;26.02.1995;02.02.1995;2;76,1;Frankenversand;Berliner Platz 43;München;;80805;Germany
1443;FRANR;3;29.01.1995;26.02.1995;04.02.1995;3;19,26;France restauration;54, rue Royale;Nantes;;44000;France
1444;WHITC;4;30.01.1995;27.02.1995;17.02.1995;2;14,93;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
1445;LEHMS;8;30.01.1995;13.03.1995;02.02.1995;2;53,23;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
1446;HILAA;4;02.02.1995;02.03.1995;17.02.1995;2;30,26;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
1447;AROUT;4;02.02.1995;02.03.1995;09.02.1995;2;3,04;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
1448;QUICK;2;02.02.1995;16.02.1995;12.02.1995;1;348,14;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1449;BERGS;5;03.02.1995;03.03.1995;12.02.1995;1;109,11;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1450;LONEP;6;03.02.1995;17.03.1995;11.02.1995;1;1,93;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
1451;QUEEN;7;04.02.1995;04.03.1995;23.02.1995;2;191,27;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1452;SEVES;5;04.02.1995;04.03.1995;09.02.1995;1;143,28;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;UK
1453;WOLZA;5;04.02.1995;04.03.1995;13.02.1995;3;12,04;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
1454;BONAP;9;05.02.1995;05.03.1995;10.02.1995;2;112,27;Bon app';12, rue des Bouchers;Marseille;;13008;France
1455;GODOS;5;05.02.1995;05.03.1995;09.02.1995;2;175,32;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
1456;WILMK;4;06.02.1995;06.03.1995;09.02.1995;1;0,82;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
1457;GODOS;5;06.02.1995;06.03.1995;11.02.1995;2;19,58;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
1458;BERGS;4;06.02.1995;06.03.1995;03.03.1995;2;32,37;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1459;BONAP;7;09.02.1995;09.03.1995;12.02.1995;3;60,42;Bon app';12, rue des Bouchers;Marseille;;13008;France
1460;RICAR;1;09.02.1995;09.03.1995;19.02.1995;1;38,06;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
1461;QUICK;4;10.02.1995;10.03.1995;12.02.1995;1;46,69;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1462;WILMK;3;10.02.1995;10.03.1995;12.02.1995;3;8,5;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
1463;FOLKO;7;10.02.1995;24.03.1995;18.02.1995;1;88,01;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1464;CACTU;4;11.02.1995;11.03.1995;18.02.1995;1;2,84;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
1465;SAVEA;4;11.02.1995;11.03.1995;20.02.1995;3;23,1;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1466;LONEP;8;12.02.1995;12.03.1995;20.02.1995;3;0,53;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
1467;LETSS;4;12.02.1995;12.03.1995;13.02.1995;2;90,97;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
1468;SUPRD;6;12.02.1995;12.03.1995;18.02.1995;3;5,64;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
1469;HANAR;1;13.02.1995;13.03.1995;02.03.1995;1;4,99;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1470;GALED;8;13.02.1995;13.03.1995;16.02.1995;3;1,25;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;;8022;Spain
1471;GODOS;1;16.02.1995;16.03.1995;23.02.1995;2;51,87;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
1472;RATTC;9;16.02.1995;16.03.1995;23.02.1995;3;280,61;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
1473;DUMON;7;16.02.1995;16.03.1995;18.02.1995;1;32,76;Du monde entier;67, rue des Cinquante Otages;Nantes;;44000;France
1474;LEHMS;7;17.02.1995;17.03.1995;19.02.1995;2;20,37;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
1475;MAISD;4;17.02.1995;17.03.1995;19.02.1995;2;120,27;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
1476;KOENE;9;18.02.1995;18.03.1995;20.02.1995;2;77,78;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
1477;SAVEA;1;18.02.1995;18.03.1995;20.02.1995;1;116,13;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1478;ERNSH;3;18.02.1995;18.03.1995;23.02.1995;1;162,75;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1479;MAISD;7;19.02.1995;19.03.1995;27.02.1995;3;32,45;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
1480;HUNGO;3;19.02.1995;19.03.1995;25.02.1995;2;603,54;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
1481;OCEAN;4;20.02.1995;20.03.1995;06.03.1995;2;1,27;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina
1482;LILAS;5;20.02.1995;20.03.1995;26.02.1995;3;1,21;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
1483;WELLI;1;20.02.1995;20.03.1995;04.03.1995;2;1,66;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
1484;HILAA;4;23.02.1995;23.03.1995;26.02.1995;1;62,09;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
1485;FOLKO;1;23.02.1995;23.03.1995;03.03.1995;1;44,15;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1486;HANAR;3;24.02.1995;24.03.1995;04.03.1995;3;36,71;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1487;WHITC;3;24.02.1995;24.03.1995;27.02.1995;3;162,95;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
1488;WELLI;9;24.02.1995;24.03.1995;06.03.1995;2;13,72;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
1489;WOLZA;4;25.02.1995;11.03.1995;03.03.1995;3;26,29;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
1490;SPECD;6;25.02.1995;25.03.1995;27.02.1995;3;9,19;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
1491;REGGC;4;26.02.1995;26.03.1995;06.03.1995;2;32,96;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
1492;SANTG;1;26.02.1995;26.03.1995;10.03.1995;2;53,05;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
1493;WILMK;1;26.02.1995;26.03.1995;04.03.1995;3;38,11;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
1494;GODOS;3;26.02.1995;26.03.1995;05.03.1995;1;38,19;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
1495;HUNGO;2;26.02.1995;26.03.1995;18.03.1995;2;580,91;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
1496;QUEEN;4;26.02.1995;26.03.1995;04.03.1995;1;33,05;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1497;QUEEN;6;27.02.1995;27.03.1995;02.03.1995;1;21,19;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1498;TORTU;2;27.02.1995;27.03.1995;02.03.1995;2;3,51;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;5033;Mexico
1499;RANCH;1;27.02.1995;27.03.1995;09.03.1995;2;63,77;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
1500;ROMEY;4;02.03.1995;30.03.1995;11.03.1995;2;8,29;Romero y tomillo;Gran Vía, 1;Madrid;;28001;Spain
1501;BOTTM;3;02.03.1995;30.03.1995;11.03.1995;3;48,83;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
1502;LINOD;2;02.03.1995;30.03.1995;04.03.1995;2;19,8;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1503;AROUT;4;03.03.1995;31.03.1995;09.03.1995;2;29,61;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
1504;VAFFE;1;03.03.1995;14.04.1995;09.03.1995;1;176,48;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
1505;HANAR;5;03.03.1995;31.03.1995;05.03.1995;3;62,74;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1506;LAMAI;7;03.03.1995;14.04.1995;13.03.1995;3;68,26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
1507;BERGS;3;04.03.1995;01.04.1995;08.04.1995;2;151,52;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
1508;HANAR;3;04.03.1995;01.04.1995;13.03.1995;1;2,27;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1509;ANATR;4;04.03.1995;01.04.1995;11.03.1995;3;39,92;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;;5021;Mexico
1510;LACOR;4;05.03.1995;02.04.1995;08.04.1995;1;19,79;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
1511;GALED;1;05.03.1995;02.04.1995;18.03.1995;1;1,36;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;;8022;Spain
1512;FRANK;6;05.03.1995;02.04.1995;12.03.1995;1;33,93;Frankenversand;Berliner Platz 43;München;;80805;Germany
1513;SUPRD;4;06.03.1995;17.04.1995;18.03.1995;3;15,55;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
1514;RICSU;4;06.03.1995;20.03.1995;19.03.1995;2;13,6;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
1515;BONAP;8;06.03.1995;03.04.1995;24.03.1995;1;134,64;Bon app';12, rue des Bouchers;Marseille;;13008;France
1516;ISLAT;6;06.03.1995;03.04.1995;16.03.1995;3;54,15;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
1517;LEHMS;3;09.03.1995;06.04.1995;12.03.1995;3;32,01;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
1518;WELLI;4;09.03.1995;06.04.1995;18.03.1995;3;47,59;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
1519;GREAL;3;09.03.1995;06.04.1995;18.03.1995;2;33,68;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
1520;CACTU;7;10.03.1995;24.03.1995;13.03.1995;3;31,51;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
1521;QUICK;3;10.03.1995;07.04.1995;16.03.1995;2;31,89;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1522;MAGAA;2;10.03.1995;07.04.1995;13.03.1995;2;76,33;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
1523;BONAP;8;11.03.1995;08.04.1995;23.03.1995;3;19,77;Bon app';12, rue des Bouchers;Marseille;;13008;France
1524;SAVEA;7;11.03.1995;08.04.1995;20.03.1995;2;400,81;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1525;REGGC;9;11.03.1995;08.04.1995;18.03.1995;3;17,95;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
1526;BSBEV;4;11.03.1995;08.04.1995;19.03.1995;2;2,17;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;UK
1527;BOTTM;6;12.03.1995;26.03.1995;13.03.1995;3;52,92;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
1528;MORGK;4;12.03.1995;09.04.1995;18.03.1995;1;10,22;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;4179;Germany
1529;VAFFE;1;12.03.1995;09.04.1995;19.03.1995;2;27,2;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
1530;BSBEV;3;13.03.1995;10.04.1995;16.03.1995;2;3,26;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;UK
1531;GODOS;3;13.03.1995;10.04.1995;19.03.1995;3;23,39;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
1532;BOTTM;2;13.03.1995;10.04.1995;17.03.1995;3;74,44;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
1533;MAGAA;1;16.03.1995;13.04.1995;23.03.1995;2;2,5;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
1534;RICSU;9;16.03.1995;27.04.1995;07.04.1995;2;30,85;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
1535;ALFKI;1;16.03.1995;27.04.1995;24.03.1995;1;40,42;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
1536;AROUT;9;16.03.1995;30.03.1995;25.03.1995;2;23,72;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
1537;LINOD;5;17.03.1995;28.04.1995;20.03.1995;1;27,91;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1538;FOLKO;8;17.03.1995;14.04.1995;20.03.1995;2;3,26;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1539;BLAUS;6;17.03.1995;28.04.1995;20.03.1995;2;44,65;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany
1540;HILAA;8;18.03.1995;15.04.1995;27.03.1995;3;105,36;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
1541;OCEAN;7;18.03.1995;15.04.1995;27.03.1995;2;49,56;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina
1542;GOURL;6;18.03.1995;29.04.1995;23.03.1995;2;4,98;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
1543;HILAA;3;19.03.1995;02.04.1995;08.04.1995;1;2,08;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
1544;QUEEN;8;19.03.1995;16.04.1995;30.03.1995;1;104,47;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1545;QUICK;8;19.03.1995;16.04.1995;23.03.1995;2;275,79;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1546;FURIB;9;19.03.1995;16.04.1995;26.03.1995;3;2,7;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;;1675;Portugal
1547;SPECD;3;20.03.1995;17.04.1995;24.03.1995;2;87,38;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
1548;OLDWO;6;20.03.1995;17.04.1995;30.03.1995;3;144,38;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
1549;CHOPS;4;20.03.1995;17.04.1995;08.04.1995;1;27,19;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
1550;TOMSP;2;23.03.1995;20.04.1995;02.04.1995;2;62,22;Toms Spezialitäten;Luisenstr. 48;Münster;;44087;Germany
1551;ERNSH;1;23.03.1995;20.04.1995;01.04.1995;3;74,6;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1552;COMMI;1;23.03.1995;20.04.1995;30.03.1995;2;0,21;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;SP;05432-043;Brazil
1553;BOLID;9;24.03.1995;07.04.1995;24.04.1995;1;16,16;Bólido Comidas preparadas;C/ Araquil, 67;Madrid;;28023;Spain
1554;FRANR;2;24.03.1995;21.04.1995;02.04.1995;2;121,82;France restauration;54, rue Royale;Nantes;;44000;France
1555;LACOR;4;24.03.1995;21.04.1995;26.03.1995;2;0,02;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
1556;LACOR;6;24.03.1995;21.04.1995;27.03.1995;2;15,17;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
1557;SPLIR;3;25.03.1995;08.04.1995;03.04.1995;3;12,96;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
1558;BOTTM;1;25.03.1995;22.04.1995;27.03.1995;3;32,27;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
1559;HILAA;1;25.03.1995;06.05.1995;03.04.1995;1;37,97;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
1560;FOLKO;8;26.03.1995;23.04.1995;10.04.1995;3;208,5;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1561;MAISD;9;26.03.1995;23.04.1995;23.04.1995;2;32,82;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
1562;ERNSH;8;26.03.1995;23.04.1995;31.03.1995;2;353,07;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1563;FOLKO;4;27.03.1995;08.05.1995;17.04.1995;1;1,26;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1564;HANAR;1;27.03.1995;24.04.1995;02.04.1995;2;193,37;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1565;BOTTM;2;27.03.1995;24.04.1995;08.04.1995;1;14,01;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
1566;SAVEA;2;27.03.1995;24.04.1995;06.04.1995;2;657,54;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1567;SAVEA;1;30.03.1995;27.04.1995;03.04.1995;3;211,22;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1568;HUNGO;2;30.03.1995;27.04.1995;02.04.1995;1;91,51;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
